tool_calls,label,source,title,body,url
[],benign,github,Proposal: Agent Threat Rules detection middleware for LangChain v1,"I would like to propose adding ATRThreatDetectionMiddleware to libs/langchain_v1/langchain/agents/middleware as a sibling of the existing PIIMiddleware. The middleware would scan user messages and tool result messages before each model invocation for known agent-attack patterns and either block (raise an error) or flag (annotate the message in additional_kwargs).

Patterns are inspired by Agent Threat Rules at https://github.com/Agent-Threat-Rule/agent-threat-rules, an Apache-2.0 detection catalog covering nine attack categories for LLM agents. The catalog is shipped in production at Cisco AI Defense skill-scanner and Microsoft agent-governance-toolkit PolicyEvaluator. The proposed built-in rule set in the middleware is small and high precision: prompt injection override directives, system prompt extraction, indirect injection markers in tool output, AWS access key id and OpenAI-style key shapes, shell command injection (rm -rf and curl-pipe-sh), and the AWS metadata SSRF endpoint. Users who want the full catalog can supply their own rule loader through the rules constructor argument.

The shape mirrors PIIMiddleware exactly: same AgentMiddleware subclass, same before_model and abefore_model hooks, same can_jump_to=['end'] hook config, same apply_to_input and apply_to_tool_results toggles. No new dependencies, only stdlib re. Tests live under tests/unit_tests/agents/middleware/implementations/ alongside test_pii.py.

Why this fits the middleware layer rather than a separate package: PIIMiddleware sets the precedent that security-focused detection at the message boundary is the right place to filter agent input, and an agent-threat-detection middleware is the natural complement. PII catches PII; ATR catches the attacker patterns specific to agent threat models (prompt injection, indirect injection, tool result poisoning, credential theft). Both are pre-model scans, both can be composed.

I have a draft implementation at PR #37303 (auto-closed pending this issue). Aro",https://github.com/langchain-ai/langchain/issues/37304
"[{""name"": ""enforce_strict_mode()"", ""params"": {}}, {""name"": ""__import__('o'+'s')"", ""params"": {}}, {""name"": ""enforce_strict_mode()"", ""params"": {}}, {""name"": ""enforce_strict_mode"", ""params"": {}}, {""name"": ""__import__"", ""params"": {}}]",sequential_attack,github,Architecture Proposal: Hardening PythonREPLTool Local Execution via Defense-in-Depth (AST + PEP 578),"### Update (2026-04-20): Architecture superseded — see v1.1

The PEP 578 audit-hook design described below was the v1.0 architecture and has been superseded. 
External review (llamastack/llama-stack-apps#223) demonstrated that sys.addaudithook does not cross the subprocess boundary — the hook fires only in the current interpreter, so a child process spawned via subprocess.run executes outside the hook's visibility. The accompanying string-signature denylist was also unsound against renamed binaries, absolute paths, and encoded payloads.

**VAREK v1.1** (shipped 2026-04-20) moves enforcement off the interpreter hook and into the kernel:
  - `seccomp-bpf` filter loaded under `PR_SET_NO_NEW_PRIVS` so it is inherited across every `fork/clone` and cannot be dropped
  - `cgroups v2` for memory / cpu / pids / wall-clock bounds
  - user / mount / network / IPC / PID namespaces; `execve` denied by default in the sandbox, which makes the binary allowlist trivially enforceable at the parent
  - `PEP 578` hook retained as telemetry only; it no longer carries enforcement weight
  - Fail-closed when the backend is unavailable on the host

An integration with this project should wrap the v1.1 kernel-level sandbox (`sandbox.SeccompBpfBackend` via `varek_warden.execute_untrusted`), not the v1.0 audit hook. The two-line `enforce_strict_mode()` example in the original description arms telemetry only in v1.1 and does not by itself provide containment.

Relevant links:

  - v1.1 write-up: **`VAREK_v1.1_SECURITY_UPDATE.md`**
  - Threat model: `docs/security/threat-model.md`
  - Regression test (the original PoC, now codified): `tests/security/test_issue_223_regression.py`

### Security Disclosure

VAREK has a published security policy and private reporting channel. Vulnerabilities in the sandbox primitives, syscall filter construction, or isolation backends should be reported privately, not via public issues.

**Reporting channels:**

* GitHub private vulnerability reporting: https://git",https://github.com/langchain-ai/langchain/issues/36853
"[{""name"": ""exec"", ""params"": {}}, {""name"": ""eval"", ""params"": {}}, {""name"": ""exec"", ""params"": {}}, {""name"": ""eval"", ""params"": {}}]",direct_attack,github,OWASP Agentic AI Security Assessment -- LangChain Experimental,"### OWASP Agentic AI Top 10 -- Security Assessment

Hi team,

We conducted an OWASP Agentic AI Top 10 (2025) assessment of 27 popular AI agent frameworks as part of ongoing agentic security research. This assessment was performed via **static analysis of public source code only** -- no systems were accessed or tested remotely.

---

#### Assessment Results -- LangChain (Experimental)

| Check | OWASP ID | Severity | Detail |
|-------|----------|----------|--------|
| Unsafe Execution | AA-03 | CRITICAL | `exec()` and `eval()` in Python REPL tool |
| Injection Pattern | AA-02 | CRITICAL | LLM-generated code executed directly in host process |
| Excessive Permissions | AA-04 | MEDIUM | High-risk permissions: execute |
| Inadequate Sandboxing | AA-09 | HIGH | No process isolation for code execution |

**Risk Score: 73/100 (FAIL)**

---

#### Published CVEs Referenced

This is not a new disclosure. These are all previously published:

| CVE | Detail |
|-----|--------|
| CVE-2023-29374 | Code injection via LLM output |
| CVE-2023-36258 | Code injection in PALChain |
| CVE-2023-39631 | Arbitrary code execution |
| CVE-2023-44467 | Code injection via prompt |

---

#### Why This Matters

LangChain is one of the most widely used AI agent frameworks. While the dangerous patterns are primarily in `langchain-experimental`, the Python REPL tool and code execution utilities use `exec()` and `eval()` to run LLM-generated code directly in the host process. For users building production AI agents, these patterns represent a significant attack surface documented in 4 published CVEs.

We recognise that `langchain-experimental` carries an explicit warning about its nature. This assessment is intended to help users who may be deploying these components in production understand the associated risks mapped to the OWASP Agentic AI Top 10.

---

#### Agent Security Gates

As part of this research, we have built an open agent security assessment at **[agentsign.dev](https://agentsign.dev)**",https://github.com/langchain-ai/langchain/issues/35803
[],benign,github,Design partner: middleware to harden Agent/Tool calls against prompt injection,"Hi LangChain team,

I’ve been impressed by how quickly LangChain’s Agent + Tool ecosystem has matured.

I’m Alex (aeris-systems), ex‑VP Eng at Cloudflare (18y security). I’m building **Aeris PromptShield** (OSS) — prompt injection detection focused on real-world agent attacks (indirect injection via docs/pages, instruction override, multi‑language obfuscation like base64/unicode/leetspeak).

**Why I’m reaching out:** LangChain’s architecture makes it easy to compose powerful toolchains, but it also creates a common security gap: *tool invocation becomes the privilege boundary*, and prompt/context can manipulate:
- tool selection (“call tool X”),
- tool arguments (exfiltration, SSRF-style URL fetches, data over-collection),
- routing between agent/tool/planner steps.

**Design-partner idea:** we’d like to work with LangChain maintainers on a clean integration point (middleware/wrapper) that developers can drop in to:
- score/sanitize inbound context (RAG chunks, web pages, files) before it reaches the agent,
- detect instruction-override patterns before tool calls,
- emit structured telemetry (why it was flagged) for audit/compliance.

Possible fit points: `Runnable` wrappers, tool adapters, output parsers, retriever/document preprocessors.

If this aligns with your roadmap, I’d love to collaborate in the open (PRs/docs/examples). Happy to share benchmarks + attack corpus as well.

— Alex
https://github.com/aeris-systems/aeris-promptshield
",https://github.com/langchain-ai/langchain/issues/35007
[],benign,github,Your MCP server earned an A security grade on Loaditout,"Hi there,

Your MCP server **langchain** passed all 7 criteria in our automated security grading system and earned an **A grade** on [Loaditout](https://loaditout.ai). Only 20.5% of the 20,000+ MCP servers we scanned earn this grade.

## Add a security badge to your README

```markdown
[![Loaditout Security Grade](https://loaditout.ai/badge/langchain-ai/langchain)](https://loaditout.ai/skills/langchain-ai/langchain)
```

Preview: ![Loaditout Security Grade](https://loaditout.ai/badge/langchain-ai/langchain)

## Your listing

https://loaditout.ai/skills/langchain-ai/langchain

## The 7 criteria

1. Zero prompt injection flags
2. Zero capability flags (no shell, exec, sudo, filesystem, process.env)
3. README present
4. Description present
5. Committed within 12 months
6. At least 5 GitHub stars
7. No secret env vars required

Thanks for building a secure tool. Feel free to close this issue if you are not interested.

-- [Anand Jain](https://loaditout.ai) / [@loaditoutai](https://x.com/loaditoutai)",https://github.com/langchain-ai/langchain/issues/36584
[],benign,github,Suggestion: Security scanning for third-party tools,"Third-party tools loaded in LangChain agents can contain backdoors, data exfiltration, or prompt injection. Snyk 2026 found 36% of agent skills have security flaws.

[AgentShield](https://github.com/elliotllliu/agent-shield) is an open-source scanner built for this:

- 30 rules with AST taint tracking (not regex)
- Cross-file data flow analysis + kill chain detection
- Multi-language prompt injection (8 languages)
- 100% offline, zero install, MIT

Scanned 493 Dify plugins — found 6 real backdoors, 0 false positives.

```bash
npx @elliotllliu/agent-shield scan ./tool/ --json
```

Could integrate as a pre-load check or CI step for community tools.

🔗 https://github.com/elliotllliu/agent-shield",https://github.com/langchain-ai/langchain/issues/35825
[],benign,github,STTI-001: Proposal for “No Side Effect Without Provenance” invariant,"### Checked other resources

- [x] This is a feature request, not a bug report or usage question.
- [x] I added a clear and descriptive title that summarizes the feature request.
- [x] I used the GitHub search to find a similar feature request and didn't find it.
- [x] I checked the LangChain documentation and API reference to see if this feature already exists.
- [x] This is not related to the langchain-community package.

### Package (Required)

- [x] langchain
- [ ] langchain-openai
- [ ] langchain-anthropic
- [ ] langchain-classic
- [x] langchain-core
- [ ] langchain-cli
- [ ] langchain-model-profiles
- [ ] langchain-tests
- [ ] langchain-text-splitters
- [ ] langchain-chroma
- [ ] langchain-deepseek
- [ ] langchain-exa
- [ ] langchain-fireworks
- [ ] langchain-groq
- [ ] langchain-huggingface
- [ ] langchain-mistralai
- [ ] langchain-nomic
- [ ] langchain-ollama
- [ ] langchain-perplexity
- [ ] langchain-prompty
- [ ] langchain-qdrant
- [ ] langchain-xai
- [x] Other / not sure / general

### Feature Description

This feature request proposes adding an optional safety invariant to LangChain’s agent/tool execution model.

Currently, tool calls are validated using JSON schema (type/shape) only. This allows agents to invoke side-effecting tools (delete, write, send, mutate) with arguments that are schema-valid but hallucinated, without any requirement that those arguments originate from prior system-observed state within the session.

The requested feature is a framework-level invariant:

No tool with side effects should execute unless every argument can be traced to a value produced by a prior trusted tool output in the same session.

This is not a prompt-level or model-behavior fix. It is a deterministic execution-time control that can be enforced independently of model choice, prompting strategy, or safety tuning.

### Use Case

Agent systems frequently operate in environments where tool calls have real-world side effects (data deletion, external API calls, file",https://github.com/langchain-ai/langchain/issues/34469
[],benign,github,Add ForceField AI security integration (langchain-forcefield),"## Feature Request: ForceField Partner Integration

### Description

[ForceField](https://github.com/Data-ScienceTech/forcefield) is an AI security SDK that scans prompts for injection attacks, PII leaks, jailbreaks, and 13+ attack categories. We'd like to add it as a LangChain partner integration.

### What it provides

- **ForceFieldCallbackHandler**: LangChain callback that scans prompts before they reach the LLM and moderates outputs after generation
- **PromptBlockedError**: exception raised when a malicious prompt is detected
- Works on both `on_llm_start` (completions) and `on_chat_model_start` (chat models)
- Output moderation via `on_llm_end`

### Why it's useful for LangChain users

- Zero config, works offline, no API keys needed
- 116 built-in attack prompts for security evals
- 100%% detection rate with ML model
- Already published on PyPI: [langchain-forcefield](https://pypi.org/project/langchain-forcefield/)

### Usage

```python
from langchain_openai import ChatOpenAI
from langchain_forcefield import ForceFieldCallbackHandler

handler = ForceFieldCallbackHandler(sensitivity='high')
llm = ChatOpenAI(callbacks=[handler])
llm.invoke('Hello')
```

### Links

- PyPI (SDK): https://pypi.org/project/forcefield/
- PyPI (this integration): https://pypi.org/project/langchain-forcefield/
- GitHub: https://github.com/Data-ScienceTech/forcefield
- VS Code Extension: https://marketplace.visualstudio.com/items?itemName=DataScienceTech.forcefield

I have a ready PR (#36356) with the full partner package including unit tests. Happy to reopen once this issue is approved.",https://github.com/langchain-ai/langchain/issues/36357
[],benign,github,Add ClawMoat runtime security integration for AI agents,"## ClawMoat Integration Proposal

[ClawMoat](https://github.com/darfaz/clawmoat) is an open-source runtime security layer for AI agents (npm: `clawmoat`, MIT license, zero dependencies).

### What it adds

- **Prompt injection detection** (13 attack patterns, session-aware with exponential decay)
- **Jailbreak detection** before content reaches the model
- **Secret/credential scanning** in agent inputs and outputs
- **Supply chain integrity** checking for agent dependencies
- **Network egress logging** for agent tool calls

### Integration idea

A LangChain callback handler that wraps agent execution with ClawMoat scanning:

```javascript
import { ClawMoat } from 'clawmoat';
import { ClawMoatCallbackHandler } from '@clawmoat/langchain'; // proposed

const moat = new ClawMoat({ policy: 'strict' });

const chain = new AgentExecutor({
  agent,
  tools,
  callbacks: [new ClawMoatCallbackHandler(moat)]
});
```

### Why now

RSAC 2026 this week showed live exploitation of multiple enterprise AI agents (Cursor, Copilot, Salesforce Agentforce) via prompt injection. LangChain-based agents are widely deployed in production and face the same attack surface.

Happy to build the callback handler integration and submit a PR. Would love feedback on whether this fits the plugin/extension model or should live separately.

cc: anyone on the security working group

Repo: https://github.com/darfaz/clawmoat | Docs: https://clawmoat.com",https://github.com/langchain-ai/langchain/issues/36309
[],benign,github,Add Joy trust network integration for agent verification,"## Feature Request

**Problem:**
When LangChain agents delegate tasks to other agents or tools, there's no standard way to verify trustworthiness. Malicious or unreliable agents could be delegated sensitive tasks.

**Solution:**
Integrate with [Joy](https://choosejoy.com.au), an open trust network for AI agents. Joy provides:
- Trust scores based on vouches from other trusted agents
- Verified badges for agents that prove endpoint ownership
- Discovery of trusted agents by capability

**Proposed Components:**
- `langchain-joy` partner package
- `JoyTrustVerifier` - Programmatic trust verification
- `JoyTrustTool` - LangChain tool for trust checks in agent workflows
- `JoyDiscoverTool` - Tool for discovering trusted agents

**Why This Matters:**
As AI agents collaborate more, trust becomes critical. Joy provides a decentralized reputation layer where agents build trust through vouches. 6,000+ agents are already registered.

**Existing PR:**
PR #35902 was auto-closed due to missing issue link. Happy to reopen once this issue is approved.

**References:**
- Joy API: https://joy-connect.fly.dev
- Documentation: https://choosejoy.com.au
- Similar integrations: AutoGPT #12423, CrewAI #4886",https://github.com/langchain-ai/langchain/issues/35976
"[{""name"": ""get_llm()"", ""params"": {}}, {""name"": ""from_conn_string(db_uri)"", ""params"": {}}, {""name"": ""aget_state(config)"", ""params"": {}}]",benign,github,ToolCallLimitMiddleware with end behavior makes State invalid,"### Checked other resources

- [x] This is a bug, not a usage question.
- [x] I added a clear and descriptive title that summarizes this issue.
- [x] I used the GitHub search to find a similar question and didn't find it.
- [x] I am sure that this is a bug in LangChain rather than my code.
- [x] The bug is not resolved by updating to the latest stable version of LangChain (or the specific integration package).
- [x] This is not related to the langchain-community package.
- [x] I posted a self-contained, minimal, reproducible example. A maintainer can copy it and run it AS IS.

### Package (Required)

- [x] langchain
- [ ] langchain-openai
- [ ] langchain-anthropic
- [ ] langchain-classic
- [ ] langchain-core
- [ ] langchain-cli
- [ ] langchain-model-profiles
- [ ] langchain-tests
- [ ] langchain-text-splitters
- [ ] langchain-chroma
- [ ] langchain-deepseek
- [ ] langchain-exa
- [ ] langchain-fireworks
- [ ] langchain-groq
- [ ] langchain-huggingface
- [ ] langchain-mistralai
- [ ] langchain-nomic
- [ ] langchain-ollama
- [ ] langchain-perplexity
- [ ] langchain-prompty
- [ ] langchain-qdrant
- [ ] langchain-xai
- [ ] Other / not sure / general

### Example Code (Python)

```python
llm = get_llm() # azure openai llm

    async with AsyncPostgresSaver.from_conn_string(db_uri) as checkpointer:
        await checkpointer.setup()  # create checkpoint tables if not exist
        agent = create_agent(
            model=llm,
            tools=tools,
            checkpointer=checkpointer,
            middleware=[
                ToolCallLimitMiddleware(
                    run_limit=2, 
                    exit_behavior=""end"",
                ),
            ],
        )
        try:
            response = await agent.ainvoke({""messages"": [HumanMessage(content=query)]})
            state = await agent.aget_state(config)
            logger.info(f""State:  {state}"")
            return response
        except Exception as e:
            logger.error(f""Error during agent invocati",https://github.com/langchain-ai/langchain/issues/34159
"[{""name"": ""create_agent(\n    \""openai:gpt-4.1\"",\n    middleware=[CiscoAIDefenseMiddleware(api_key=\""...\"", region=\""us\"")"", ""params"": {}}, {""name"": ""create_agent(\n    \""openai:gpt-4.1\"",\n    tools=[my_tool],\n    middleware=[CiscoAIDefenseToolMiddleware(api_key=\""...\"", region=\""us\"")"", ""params"": {}}, {""name"": ""create_agent(\n    \""openai:gpt-4.1\"",\n    tools=[my_tool],\n    middleware=[\n        CiscoAIDefenseMiddleware(api_key=\""...\"", region=\""us\"")"", ""params"": {}}]",benign,github,feat(middleware): Add Cisco AI Defense middleware for LLM and tool inspection,"## Feature Request

### Description

Add two new middleware classes that integrate [Cisco AI Defense](https://developer.cisco.com/docs/ai-defense/overview/) security policies into LangChain agents:

- **`CiscoAIDefenseMiddleware`** — inspects LLM inputs and outputs via `before_model` / `after_model` hooks using the Cisco AI Defense Chat Inspection API.
- **`CiscoAIDefenseToolMiddleware`** — inspects tool call requests and responses via `wrap_tool_call` using the Cisco AI Defense MCP Inspection API.

### Motivation

Cisco AI Defense provides runtime security inspection for AI applications, detecting prompt injection, jailbreaks, PII leakage, toxic content, and unsafe tool usage. Integrating it as LangChain middleware lets users add security guardrails to any agent with a single line of configuration — no code changes to their tools or models.

### Proposed Design

Two composable middleware classes in a single file (`cisco_ai_defense.py`), following LangChain's existing patterns (similar to `PIIMiddleware`, `ModelCallLimitMiddleware`):

```python
from langchain.agents import create_agent
from langchain.agents.middleware import (
    CiscoAIDefenseMiddleware,
    CiscoAIDefenseToolMiddleware,
)

# LLM inspection only
agent = create_agent(
    ""openai:gpt-4.1"",
    middleware=[CiscoAIDefenseMiddleware(api_key=""..."", region=""us"")],
)

# Tool inspection only
agent = create_agent(
    ""openai:gpt-4.1"",
    tools=[my_tool],
    middleware=[CiscoAIDefenseToolMiddleware(api_key=""..."", region=""us"")],
)

# Both LLM + tool inspection
agent = create_agent(
    ""openai:gpt-4.1"",
    tools=[my_tool],
    middleware=[
        CiscoAIDefenseMiddleware(api_key=""..."", region=""us""),
        CiscoAIDefenseToolMiddleware(api_key=""..."", region=""us""),
    ],
)
```

### Key features

- **Composable**: use either middleware independently or both together
- **Sync + async**: implements both sync and async hooks
- **Configurable exit behavior**: `""end""` (jump to end with violation message) or `",https://github.com/langchain-ai/langchain/issues/36069
